boat_id;x;y;width;height;timestamp
Boat 9;0;415;274;145;1.2679333333333334
Boat 9;582;396;180;59;1.2679333333333334
Boat 1;103;1018;47;62;0.0
Boat 2;109;1019;30;34;0.0
Boat 3;72;968;47;58;0.0
Boat 4;129;923;30;50;0.0
Boat 5;130;869;63;50;0.0
Boat 6;31;594;40;28;0.0
Boat 7;1005;581;138;65;0.0
Boat 8;872;518;116;46;0.0
Boat 9;79;491;142;73;0.0
Boat 10;128;512;51;32;0.0
Boat 11;84;459;62;22;0.0
Boat 12;84;463;61;18;0.0
Boat 13;582;393;203;64;0.0
Boat 13;103;1018;47;62;1.3013000000000001
Boat 13;109;1019;30;34;1.3013000000000001
Boat 13;72;968;47;58;1.3013000000000001
Boat 13;129;923;30;50;1.3013000000000001
Boat 13;130;869;63;50;1.3013000000000001
Boat 13;31;594;40;28;1.3013000000000001
Boat 13;1005;581;138;65;1.3013000000000001
Boat 13;872;518;116;46;1.3013000000000001
Boat 13;79;491;142;73;1.3013000000000001
Boat 13;128;512;51;32;1.3013000000000001
Boat 13;84;459;62;22;1.3013000000000001
Boat 13;84;463;61;18;1.3013000000000001
Boat 13;582;393;203;64;1.3013000000000001
Boat 1;100;1007;55;73;0.0
Boat 2;40;940;46;49;0.0
Boat 3;229;888;36;61;0.0
Boat 4;110;759;92;64;0.0
Boat 5;389;535;87;35;0.0
Boat 6;50;497;164;66;0.0
Boat 7;34;459;132;63;0.0
Boat 8;85;464;60;17;0.0
Boat 9;0;452;59;42;0.0
Boat 10;778;415;133;43;0.0
Boat 11;464;406;183;57;0.0
Boat 12;511;430;56;17;0.0
Boat 13;595;405;190;52;0.0
Boat 14;611;433;59;17;0.0
Boat 15;521;347;93;26;0.0
Boat 16;547;347;63;22;0.0
Boat 16;100;1007;55;73;1.3346666666666667
Boat 16;40;940;46;49;1.3346666666666667
Boat 16;229;888;36;61;1.3346666666666667
Boat 16;110;759;92;64;1.3346666666666667
Boat 16;389;535;87;35;1.3346666666666667
Boat 16;50;497;164;66;1.3346666666666667
Boat 16;34;459;132;63;1.3346666666666667
Boat 16;85;464;60;17;1.3346666666666667
Boat 16;0;452;59;42;1.3346666666666667
Boat 16;778;415;133;43;1.3346666666666667
Boat 16;464;406;183;57;1.3346666666666667
Boat 16;511;430;56;17;1.3346666666666667
Boat 16;595;405;190;52;1.3346666666666667
Boat 16;611;433;59;17;1.3346666666666667
Boat 16;521;347;93;26;1.3346666666666667
Boat 16;547;347;63;22;1.3346666666666667
Boat 1;89;984;23;42;0.0
Boat 2;235;893;26;33;0.0
Boat 3;438;680;110;52;0.0
Boat 4;362;550;85;28;0.0
Boat 5;402;514;146;48;0.0
Boat 6;83;462;63;31;0.0
Boat 7;85;465;61;18;0.0
Boat 8;601;460;186;61;0.0
Boat 9;694;381;88;38;0.0
Boat 10;700;389;48;27;0.0
Boat 10;89;984;23;42;1.3680333333333334
Boat 10;235;893;26;33;1.3680333333333334
Boat 10;438;680;110;52;1.3680333333333334
Boat 10;362;550;85;28;1.3680333333333334
Boat 10;402;514;146;48;1.3680333333333334
Boat 10;83;462;63;31;1.3680333333333334
Boat 10;85;465;61;18;1.3680333333333334
Boat 10;601;460;186;61;1.3680333333333334
Boat 10;694;381;88;38;1.3680333333333334
Boat 10;700;389;48;27;1.3680333333333334
Boat 1;229;888;57;76;0.0
Boat 2;125;668;137;84;0.0
Boat 3;0;621;124;87;0.0
Boat 4;714;573;83;29;0.0
Boat 5;521;568;113;50;0.0
Boat 6;552;582;53;24;0.0
Boat 7;83;450;87;44;0.0
Boat 8;86;467;60;17;0.0
Boat 9;527;355;107;23;0.0
Boat 10;591;355;41;18;0.0
Boat 10;229;888;57;76;1.4014
Boat 10;125;668;137;84;1.4014
Boat 10;0;621;124;87;1.4014
Boat 10;714;573;83;29;1.4014
Boat 10;521;568;113;50;1.4014
Boat 10;552;582;53;24;1.4014
Boat 10;83;450;87;44;1.4014
Boat 10;86;467;60;17;1.4014
Boat 10;527;355;107;23;1.4014
Boat 10;591;355;41;18;1.4014
Boat 1;132;838;86;138;0.0
Boat 2;457;559;138;48;0.0
Boat 3;911;470;120;47;0.0
Boat 4;624;398;175;55;0.0
Boat 5;1190;353;160;25;0.0
Boat 5;132;838;86;138;1.4347666666666667
Boat 5;457;559;138;48;1.4347666666666667
Boat 5;911;470;120;47;1.4347666666666667
Boat 5;624;398;175;55;1.4347666666666667
Boat 5;1190;353;160;25;1.4347666666666667
Boat 1;318;963;91;87;0.0
Boat 2;328;987;57;42;0.0
Boat 3;157;874;61;56;0.0
Boat 4;489;866;84;77;0.0
Boat 5;113;756;75;51;0.0
Boat 6;512;395;200;56;0.0
Boat 7;373;295;130;37;0.0
Boat 7;318;963;91;87;1.4681333333333333
Boat 7;328;987;57;42;1.4681333333333333
Boat 7;157;874;61;56;1.4681333333333333
Boat 7;489;866;84;77;1.4681333333333333
Boat 7;113;756;75;51;1.4681333333333333
Boat 7;512;395;200;56;1.4681333333333333
Boat 7;373;295;130;37;1.4681333333333333
Boat 1;90;831;47;30;0.0
Boat 2;477;820;161;119;0.0
Boat 3;48;812;47;75;0.0
Boat 4;109;657;100;77;0.0
Boat 5;287;563;118;43;0.0
Boat 6;457;548;142;76;0.0
Boat 7;0;395;171;64;0.0
Boat 7;90;831;47;30;1.5015
Boat 7;477;820;161;119;1.5015
Boat 7;48;812;47;75;1.5015
Boat 7;109;657;100;77;1.5015
Boat 7;287;563;118;43;1.5015
Boat 7;457;548;142;76;1.5015
Boat 7;0;395;171;64;1.5015
Boat 1;114;1037;40;36;0.0
Boat 2;168;840;25;43;0.0
Boat 3;170;840;18;43;0.0
Boat 4;1070;593;71;59;0.0
Boat 5;279;564;143;57;0.0
Boat 6;0;470;173;82;0.0
Boat 7;697;430;97;39;0.0
Boat 8;880;135;67;34;0.0
Boat 8;114;1037;40;36;1.5348666666666666
Boat 8;168;840;25;43;1.5348666666666666
Boat 8;170;840;18;43;1.5348666666666666
Boat 8;1070;593;71;59;1.5348666666666666
Boat 8;279;564;143;57;1.5348666666666666
Boat 8;0;470;173;82;1.5348666666666666
Boat 8;697;430;97;39;1.5348666666666666
Boat 8;880;135;67;34;1.5348666666666666
Boat 1;63;944;55;88;0.0
Boat 2;141;827;53;57;0.0
Boat 3;169;840;21;44;0.0
Boat 4;1084;645;54;43;0.0
Boat 5;9;619;116;66;0.0
Boat 6;110;515;84;45;0.0
Boat 7;0;485;138;54;0.0
Boat 8;594;458;125;37;0.0
Boat 8;63;944;55;88;1.5682333333333334
Boat 8;141;827;53;57;1.5682333333333334
Boat 8;169;840;21;44;1.5682333333333334
Boat 8;1084;645;54;43;1.5682333333333334
Boat 8;9;619;116;66;1.5682333333333334
Boat 8;110;515;84;45;1.5682333333333334
Boat 8;0;485;138;54;1.5682333333333334
Boat 8;594;458;125;37;1.5682333333333334
Boat 1;22;892;79;76;0.0
Boat 2;80;823;114;64;0.0
Boat 3;132;700;65;55;0.0
Boat 4;7;615;99;69;0.0
Boat 5;104;490;147;80;0.0
Boat 6;441;353;185;63;0.0
Boat 6;22;892;79;76;1.6016000000000001
Boat 6;80;823;114;64;1.6016000000000001
Boat 6;132;700;65;55;1.6016000000000001
Boat 6;7;615;99;69;1.6016000000000001
Boat 6;104;490;147;80;1.6016000000000001
Boat 6;441;353;185;63;1.6016000000000001
Boat 1;9;612;105;96;0.0
Boat 2;44;623;44;41;0.0
Boat 3;101;479;207;69;0.0
Boat 4;810;443;165;45;0.0
Boat 5;617;314;119;57;0.0
Boat 6;251;265;137;48;0.0
Boat 6;9;612;105;96;1.6349666666666667
Boat 6;44;623;44;41;1.6349666666666667
Boat 6;101;479;207;69;1.6349666666666667
Boat 6;810;443;165;45;1.6349666666666667
Boat 6;617;314;119;57;1.6349666666666667
Boat 6;251;265;137;48;1.6349666666666667
Boat 1;73;989;45;46;0.0
Boat 2;90;1002;25;33;0.0
Boat 3;79;822;126;84;0.0
Boat 4;10;669;123;77;0.0
Boat 5;892;525;100;49;0.0
Boat 6;70;460;174;101;0.0
Boat 7;585;370;240;67;0.0
Boat 8;731;374;42;22;0.0
Boat 9;12;316;162;40;0.0
Boat 10;60;326;80;21;0.0
Boat 10;73;989;45;46;1.6683333333333334
Boat 10;90;1002;25;33;1.6683333333333334
Boat 10;79;822;126;84;1.6683333333333334
Boat 10;10;669;123;77;1.6683333333333334
Boat 10;892;525;100;49;1.6683333333333334
Boat 10;70;460;174;101;1.6683333333333334
Boat 10;585;370;240;67;1.6683333333333334
Boat 10;731;374;42;22;1.6683333333333334
Boat 10;12;316;162;40;1.6683333333333334
Boat 10;60;326;80;21;1.6683333333333334
Boat 1;55;975;65;61;0.0
Boat 2;236;936;46;40;0.0
Boat 3;103;880;129;78;0.0
Boat 4;103;920;42;27;0.0
Boat 5;355;748;109;53;0.0
Boat 6;261;704;164;81;0.0
Boat 7;1012;650;79;29;0.0
Boat 8;121;353;80;28;0.0
Boat 9;821;343;81;24;0.0
Boat 9;55;975;65;61;1.7017
Boat 9;236;936;46;40;1.7017
Boat 9;103;880;129;78;1.7017
Boat 9;103;920;42;27;1.7017
Boat 9;355;748;109;53;1.7017
Boat 9;261;704;164;81;1.7017
Boat 9;1012;650;79;29;1.7017
Boat 9;121;353;80;28;1.7017
Boat 9;821;343;81;24;1.7017
Boat 1;309;1029;67;51;0.0
Boat 2;59;1003;47;43;0.0
Boat 3;62;721;105;62;0.0
Boat 4;0;708;84;40;0.0
Boat 4;309;1029;67;51;1.7350666666666668
Boat 4;59;1003;47;43;1.7350666666666668
Boat 4;62;721;105;62;1.7350666666666668
Boat 4;0;708;84;40;1.7350666666666668
Boat 1;95;1010;40;30;0.0
Boat 2;97;1010;27;30;0.0
Boat 3;151;692;101;93;0.0
Boat 4;419;614;211;102;0.0
Boat 5;69;530;130;83;0.0
Boat 6;642;434;155;58;0.0
Boat 7;463;373;187;41;0.0
Boat 7;95;1010;40;30;1.7684333333333333
Boat 7;97;1010;27;30;1.7684333333333333
Boat 7;151;692;101;93;1.7684333333333333
Boat 7;419;614;211;102;1.7684333333333333
Boat 7;69;530;130;83;1.7684333333333333
Boat 7;642;434;155;58;1.7684333333333333
Boat 7;463;373;187;41;1.7684333333333333
Boat 1;458;905;106;102;0.0
Boat 2;195;704;130;96;0.0
Boat 3;291;666;224;122;0.0
Boat 4;307;735;85;36;0.0
Boat 5;0;642;91;59;0.0
Boat 6;291;624;70;20;0.0
Boat 6;458;905;106;102;1.8018
Boat 6;195;704;130;96;1.8018
Boat 6;291;666;224;122;1.8018
Boat 6;307;735;85;36;1.8018
Boat 6;0;642;91;59;1.8018
Boat 6;291;624;70;20;1.8018
Boat 1;76;474;78;35;0.0
Boat 2;93;483;61;22;0.0
Boat 2;76;474;78;35;1.8351666666666666
Boat 2;93;483;61;22;1.8351666666666666
Boat 1;147;696;100;104;0.0
Boat 2;48;635;148;76;0.0
Boat 3;38;484;116;53;0.0
Boat 4;91;484;63;28;0.0
Boat 5;929;482;52;49;0.0
Boat 6;851;472;101;44;0.0
Boat 6;147;696;100;104;1.8685333333333334
Boat 6;48;635;148;76;1.8685333333333334
Boat 6;38;484;116;53;1.8685333333333334
Boat 6;91;484;63;28;1.8685333333333334
Boat 6;929;482;52;49;1.8685333333333334
Boat 6;851;472;101;44;1.8685333333333334
Boat 1;250;1011;66;58;0.0
Boat 2;447;907;120;105;0.0
Boat 3;119;809;141;85;0.0
Boat 4;1083;616;63;82;0.0
Boat 5;0;572;86;50;0.0
Boat 6;574;571;67;31;0.0
Boat 7;1025;562;135;48;0.0
Boat 8;645;537;145;85;0.0
Boat 9;1670;478;102;27;0.0
Boat 10;1690;487;63;18;0.0
Boat 11;701;446;62;46;0.0
Boat 11;250;1011;66;58;1.9019
Boat 11;447;907;120;105;1.9019
Boat 11;119;809;141;85;1.9019
Boat 11;1083;616;63;82;1.9019
Boat 11;0;572;86;50;1.9019
Boat 11;574;571;67;31;1.9019
Boat 11;1025;562;135;48;1.9019
Boat 11;645;537;145;85;1.9019
Boat 11;1670;478;102;27;1.9019
Boat 11;1690;487;63;18;1.9019
Boat 11;701;446;62;46;1.9019
Boat 1;97;980;37;67;0.0
Boat 2;105;991;24;40;0.0
Boat 3;272;817;82;98;0.0
Boat 4;0;725;119;77;0.0
Boat 5;17;756;36;30;0.0
Boat 6;129;604;177;161;0.0
Boat 7;301;564;187;64;0.0
Boat 8;6;454;163;64;0.0
Boat 9;745;427;166;56;0.0
Boat 10;552;343;100;36;0.0
Boat 10;97;980;37;67;1.9352666666666667
Boat 10;105;991;24;40;1.9352666666666667
Boat 10;272;817;82;98;1.9352666666666667
Boat 10;0;725;119;77;1.9352666666666667
Boat 10;17;756;36;30;1.9352666666666667
Boat 10;129;604;177;161;1.9352666666666667
Boat 10;301;564;187;64;1.9352666666666667
Boat 10;6;454;163;64;1.9352666666666667
Boat 10;745;427;166;56;1.9352666666666667
Boat 10;552;343;100;36;1.9352666666666667
Boat 1;399;821;110;94;0.0
Boat 2;0;715;71;83;0.0
Boat 3;10;745;39;29;0.0
Boat 4;394;653;150;84;0.0
Boat 5;0;466;60;41;0.0
Boat 5;399;821;110;94;1.9686333333333335
Boat 5;0;715;71;83;1.9686333333333335
Boat 5;10;745;39;29;1.9686333333333335
Boat 5;394;653;150;84;1.9686333333333335
Boat 5;0;466;60;41;1.9686333333333335
Boat 1;105;982;37;57;0.0
Boat 2;112;1000;18;32;0.0
Boat 3;133;797;137;97;0.0
Boat 4;536;698;177;82;0.0
Boat 5;0;504;123;71;0.0
Boat 6;77;510;39;33;0.0
Boat 7;0;338;170;62;0.0
Boat 7;105;982;37;57;2.0020000000000002
Boat 7;112;1000;18;32;2.0020000000000002
Boat 7;133;797;137;97;2.0020000000000002
Boat 7;536;698;177;82;2.0020000000000002
Boat 7;0;504;123;71;2.0020000000000002
Boat 7;77;510;39;33;2.0020000000000002
Boat 7;0;338;170;62;2.0020000000000002
Boat 1;106;972;36;74;0.0
Boat 2;112;1001;18;31;0.0
Boat 3;71;949;52;44;0.0
Boat 4;129;501;130;45;0.0
Boat 5;319;425;136;44;0.0
Boat 6;552;331;181;53;0.0
Boat 6;106;972;36;74;2.0353666666666665
Boat 6;112;1001;18;31;2.0353666666666665
Boat 6;71;949;52;44;2.0353666666666665
Boat 6;129;501;130;45;2.0353666666666665
Boat 6;319;425;136;44;2.0353666666666665
Boat 6;552;331;181;53;2.0353666666666665
Boat 1;112;995;24;39;0.0
Boat 2;418;840;87;127;0.0
Boat 3;37;596;90;101;0.0
Boat 4;101;469;336;135;0.0
Boat 5;791;425;112;54;0.0
Boat 6;818;435;70;29;0.0
Boat 6;112;995;24;39;2.0687333333333333
Boat 6;418;840;87;127;2.0687333333333333
Boat 6;37;596;90;101;2.0687333333333333
Boat 6;101;469;336;135;2.0687333333333333
Boat 6;791;425;112;54;2.0687333333333333
Boat 6;818;435;70;29;2.0687333333333333
Boat 1;27;759;105;102;0.0
Boat 2;18;709;186;95;0.0
Boat 3;267;546;139;49;0.0
Boat 4;404;482;149;85;0.0
Boat 4;27;759;105;102;2.1021
Boat 4;18;709;186;95;2.1021
Boat 4;267;546;139;49;2.1021
Boat 4;404;482;149;85;2.1021
Boat 1;55;893;111;112;0.0
Boat 2;11;742;83;118;0.0
Boat 3;175;725;143;98;0.0
Boat 4;33;600;127;141;0.0
Boat 5;141;506;185;68;0.0
Boat 6;560;465;171;64;0.0
Boat 6;55;893;111;112;2.135466666666667
Boat 6;11;742;83;118;2.135466666666667
Boat 6;175;725;143;98;2.135466666666667
Boat 6;33;600;127;141;2.135466666666667
Boat 6;141;506;185;68;2.135466666666667
Boat 6;560;465;171;64;2.135466666666667
Boat 1;418;837;100;116;0.0
Boat 2;452;863;43;37;0.0
Boat 3;297;825;103;68;0.0
Boat 4;322;846;24;38;0.0
Boat 5;87;716;138;56;0.0
Boat 6;57;641;59;41;0.0
Boat 7;121;584;118;49;0.0
Boat 8;0;554;159;83;0.0
Boat 9;323;510;190;78;0.0
Boat 10;520;467;220;83;0.0
Boat 10;418;837;100;116;2.168833333333333
Boat 10;452;863;43;37;2.168833333333333
Boat 10;297;825;103;68;2.168833333333333
Boat 10;322;846;24;38;2.168833333333333
Boat 10;87;716;138;56;2.168833333333333
Boat 10;57;641;59;41;2.168833333333333
Boat 10;121;584;118;49;2.168833333333333
Boat 10;0;554;159;83;2.168833333333333
Boat 10;323;510;190;78;2.168833333333333
Boat 10;520;467;220;83;2.168833333333333
Boat 1;124;858;101;65;0.0
Boat 2;420;757;84;38;0.0
Boat 3;41;579;189;110;0.0
Boat 4;200;461;227;105;0.0
Boat 5;16;410;107;45;0.0
Boat 5;124;858;101;65;2.2022
Boat 5;420;757;84;38;2.2022
Boat 5;41;579;189;110;2.2022
Boat 5;200;461;227;105;2.2022
Boat 5;16;410;107;45;2.2022
Boat 1;138;916;70;32;0.0
Boat 2;77;904;42;37;0.0
Boat 3;339;889;90;48;0.0
Boat 4;478;465;235;95;0.0
Boat 5;592;514;42;25;0.0
Boat 5;138;916;70;32;2.2355666666666667
Boat 5;77;904;42;37;2.2355666666666667
Boat 5;339;889;90;48;2.2355666666666667
Boat 5;478;465;235;95;2.2355666666666667
Boat 5;592;514;42;25;2.2355666666666667
Boat 1;30;946;80;62;0.0
Boat 2;54;965;29;36;0.0
Boat 3;139;898;80;51;0.0
Boat 4;11;752;127;94;0.0
Boat 5;93;724;131;53;0.0
Boat 6;152;730;57;24;0.0
Boat 7;35;630;126;78;0.0
Boat 8;1026;572;132;74;0.0
Boat 9;1069;596;74;21;0.0
Boat 10;1038;587;30;27;0.0
Boat 10;30;946;80;62;2.2689333333333335
Boat 10;54;965;29;36;2.2689333333333335
Boat 10;139;898;80;51;2.2689333333333335
Boat 10;11;752;127;94;2.2689333333333335
Boat 10;93;724;131;53;2.2689333333333335
Boat 10;152;730;57;24;2.2689333333333335
Boat 10;35;630;126;78;2.2689333333333335
Boat 10;1026;572;132;74;2.2689333333333335
Boat 10;1069;596;74;21;2.2689333333333335
Boat 10;1038;587;30;27;2.2689333333333335
Boat 1;99;833;35;51;0.0
Boat 2;84;741;89;67;0.0
Boat 3;0;638;107;47;0.0
Boat 4;13;652;44;33;0.0
Boat 5;386;635;75;41;0.0
Boat 6;84;631;128;58;0.0
Boat 7;422;570;122;58;0.0
Boat 8;1001;569;121;71;0.0
Boat 9;0;433;84;28;0.0
Boat 9;99;833;35;51;2.3023000000000002
Boat 9;84;741;89;67;2.3023000000000002
Boat 9;0;638;107;47;2.3023000000000002
Boat 9;13;652;44;33;2.3023000000000002
Boat 9;386;635;75;41;2.3023000000000002
Boat 9;84;631;128;58;2.3023000000000002
Boat 9;422;570;122;58;2.3023000000000002
Boat 9;1001;569;121;71;2.3023000000000002
Boat 9;0;433;84;28;2.3023000000000002
Boat 1;248;980;24;44;0.0
Boat 2;173;838;56;58;0.0
Boat 3;53;798;38;43;0.0
Boat 4;344;676;57;24;0.0
Boat 5;55;627;114;66;0.0
Boat 6;87;600;104;52;0.0
Boat 6;248;980;24;44;2.3356666666666666
Boat 6;173;838;56;58;2.3356666666666666
Boat 6;53;798;38;43;2.3356666666666666
Boat 6;344;676;57;24;2.3356666666666666
Boat 6;55;627;114;66;2.3356666666666666
Boat 6;87;600;104;52;2.3356666666666666
Boat 1;83;1006;79;63;0.0
Boat 2;146;646;132;47;0.0
Boat 3;214;666;45;22;0.0
Boat 4;54;607;96;65;0.0
Boat 5;0;519;135;70;0.0
Boat 6;105;500;61;24;0.0
Boat 7;105;500;54;24;0.0
Boat 8;544;369;109;23;0.0
Boat 8;83;1006;79;63;2.3690333333333333
Boat 8;146;646;132;47;2.3690333333333333
Boat 8;214;666;45;22;2.3690333333333333
Boat 8;54;607;96;65;2.3690333333333333
Boat 8;0;519;135;70;2.3690333333333333
Boat 8;105;500;61;24;2.3690333333333333
Boat 8;105;500;54;24;2.3690333333333333
Boat 8;544;369;109;23;2.3690333333333333
Boat 1;106;710;41;44;0.0
Boat 2;75;637;92;75;0.0
Boat 3;1027;564;164;90;0.0
Boat 3;106;710;41;44;2.4024
Boat 3;75;637;92;75;2.4024
Boat 3;1027;564;164;90;2.4024
Boat 1;20;941;107;139;0.0
Boat 2;200;902;58;53;0.0
Boat 3;96;841;58;60;0.0
Boat 4;284;680;64;25;0.0
Boat 5;22;467;116;73;0.0
Boat 6;764;334;71;22;0.0
Boat 7;764;337;63;14;0.0
Boat 7;20;941;107;139;2.435766666666667
Boat 7;200;902;58;53;2.435766666666667
Boat 7;96;841;58;60;2.435766666666667
Boat 7;284;680;64;25;2.435766666666667
Boat 7;22;467;116;73;2.435766666666667
Boat 7;764;334;71;22;2.435766666666667
Boat 7;764;337;63;14;2.435766666666667
Boat 1;296;961;45;44;0.0
Boat 2;366;718;114;54;0.0
Boat 3;406;724;48;28;0.0
Boat 4;11;712;158;109;0.0
Boat 5;48;730;79;58;0.0
Boat 5;296;961;45;44;2.469133333333333
Boat 5;366;718;114;54;2.469133333333333
Boat 5;406;724;48;28;2.469133333333333
Boat 5;11;712;158;109;2.469133333333333
Boat 5;48;730;79;58;2.469133333333333
Boat 1;433;1007;52;53;0.0
Boat 2;38;713;126;68;0.0
Boat 3;26;641;93;70;0.0
Boat 4;0;599;76;40;0.0
Boat 5;358;566;163;81;0.0
Boat 6;9;486;128;54;0.0
Boat 7;292;483;74;25;0.0
Boat 7;433;1007;52;53;2.5025
Boat 7;38;713;126;68;2.5025
Boat 7;26;641;93;70;2.5025
Boat 7;0;599;76;40;2.5025
Boat 7;358;566;163;81;2.5025
Boat 7;9;486;128;54;2.5025
Boat 7;292;483;74;25;2.5025
Boat 1;276;751;56;43;0.0
Boat 2;288;756;31;20;0.0
Boat 3;68;728;110;55;0.0
Boat 4;83;733;45;42;0.0
Boat 5;150;697;130;112;0.0
Boat 6;176;678;86;66;0.0
Boat 7;75;610;146;106;0.0
Boat 8;62;606;125;84;0.0
Boat 9;994;604;151;119;0.0
Boat 10;1034;563;81;56;0.0
Boat 11;577;323;226;63;0.0
Boat 11;276;751;56;43;2.5358666666666667
Boat 11;288;756;31;20;2.5358666666666667
Boat 11;68;728;110;55;2.5358666666666667
Boat 11;83;733;45;42;2.5358666666666667
Boat 11;150;697;130;112;2.5358666666666667
Boat 11;176;678;86;66;2.5358666666666667
Boat 11;75;610;146;106;2.5358666666666667
Boat 11;62;606;125;84;2.5358666666666667
Boat 11;994;604;151;119;2.5358666666666667
Boat 11;1034;563;81;56;2.5358666666666667
Boat 11;577;323;226;63;2.5358666666666667
Boat 1;112;999;56;79;0.0
Boat 2;225;784;47;51;0.0
Boat 3;50;713;62;91;0.0
Boat 4;941;581;55;33;0.0
Boat 5;591;339;159;48;0.0
Boat 6;643;359;69;20;0.0
Boat 6;112;999;56;79;2.5692333333333335
Boat 6;225;784;47;51;2.5692333333333335
Boat 6;50;713;62;91;2.5692333333333335
Boat 6;941;581;55;33;2.5692333333333335
Boat 6;591;339;159;48;2.5692333333333335
Boat 6;643;359;69;20;2.5692333333333335
Boat 1;130;878;73;79;0.0
Boat 2;170;595;72;91;0.0
Boat 3;1019;545;98;87;0.0
Boat 4;1;537;113;60;0.0
Boat 5;625;523;135;45;0.0
Boat 6;8;502;107;53;0.0
Boat 7;22;515;47;26;0.0
Boat 8;327;455;212;34;0.0
Boat 8;130;878;73;79;2.6026000000000002
Boat 8;170;595;72;91;2.6026000000000002
Boat 8;1019;545;98;87;2.6026000000000002
Boat 8;1;537;113;60;2.6026000000000002
Boat 8;625;523;135;45;2.6026000000000002
Boat 8;8;502;107;53;2.6026000000000002
Boat 8;22;515;47;26;2.6026000000000002
Boat 8;327;455;212;34;2.6026000000000002
Boat 1;111;740;137;68;0.0
Boat 2;295;736;61;37;0.0
Boat 3;361;569;161;57;0.0
Boat 4;48;538;202;123;0.0
Boat 5;0;538;111;61;0.0
Boat 6;170;526;241;120;0.0
Boat 7;232;578;84;35;0.0
Boat 8;592;503;94;52;0.0
Boat 9;880;477;106;111;0.0
Boat 9;111;740;137;68;2.6359666666666666
Boat 9;295;736;61;37;2.6359666666666666
Boat 9;361;569;161;57;2.6359666666666666
Boat 9;48;538;202;123;2.6359666666666666
Boat 9;0;538;111;61;2.6359666666666666
Boat 9;170;526;241;120;2.6359666666666666
Boat 9;232;578;84;35;2.6359666666666666
Boat 9;592;503;94;52;2.6359666666666666
Boat 9;880;477;106;111;2.6359666666666666
Boat 1;66;1023;55;30;0.0
Boat 2;95;703;193;133;0.0
Boat 3;44;563;102;65;0.0
Boat 4;48;515;113;44;0.0
Boat 5;871;491;59;17;0.0
Boat 6;536;456;226;120;0.0
Boat 7;838;455;101;34;0.0
Boat 7;66;1023;55;30;2.6693333333333333
Boat 7;95;703;193;133;2.6693333333333333
Boat 7;44;563;102;65;2.6693333333333333
Boat 7;48;515;113;44;2.6693333333333333
Boat 7;871;491;59;17;2.6693333333333333
Boat 7;536;456;226;120;2.6693333333333333
Boat 7;838;455;101;34;2.6693333333333333
Boat 1;100;1036;41;44;0.0
Boat 2;24;1005;46;75;0.0
Boat 3;24;1035;32;42;0.0
Boat 4;61;860;55;84;0.0
Boat 5;62;748;65;76;0.0
Boat 6;74;763;31;30;0.0
Boat 7;280;743;46;36;0.0
Boat 8;64;689;94;49;0.0
Boat 9;51;624;131;67;0.0
Boat 10;413;551;144;82;0.0
Boat 11;687;284;108;38;0.0
Boat 12;691;295;70;20;0.0
Boat 12;100;1036;41;44;2.7027
Boat 12;24;1005;46;75;2.7027
Boat 12;24;1035;32;42;2.7027
Boat 12;61;860;55;84;2.7027
Boat 12;62;748;65;76;2.7027
Boat 12;74;763;31;30;2.7027
Boat 12;280;743;46;36;2.7027
Boat 12;64;689;94;49;2.7027
Boat 12;51;624;131;67;2.7027
Boat 12;413;551;144;82;2.7027
Boat 12;687;284;108;38;2.7027
Boat 12;691;295;70;20;2.7027
Boat 1;129;900;73;31;0.0
Boat 2;80;711;121;66;0.0
Boat 3;100;639;57;43;0.0
Boat 4;2;512;208;66;0.0
Boat 5;0;435;166;57;0.0
Boat 5;129;900;73;31;2.736066666666667
Boat 5;80;711;121;66;2.736066666666667
Boat 5;100;639;57;43;2.736066666666667
Boat 5;2;512;208;66;2.736066666666667
Boat 5;0;435;166;57;2.736066666666667
Boat 1;153;776;118;47;0.0
Boat 2;642;743;93;46;0.0
Boat 3;413;593;131;37;0.0
Boat 4;50;585;122;100;0.0
Boat 5;1043;565;114;71;0.0
Boat 6;111;523;71;53;0.0
Boat 6;153;776;118;47;2.769433333333333
Boat 6;642;743;93;46;2.769433333333333
Boat 6;413;593;131;37;2.769433333333333
Boat 6;50;585;122;100;2.769433333333333
Boat 6;1043;565;114;71;2.769433333333333
Boat 6;111;523;71;53;2.769433333333333
Boat 1;73;896;128;72;0.0
Boat 2;462;821;145;126;0.0
Boat 3;55;772;75;56;0.0
Boat 4;295;635;52;28;0.0
Boat 5;85;621;109;60;0.0
Boat 6;1005;577;153;89;0.0
Boat 7;220;545;118;46;0.0
Boat 8;62;511;226;114;0.0
Boat 9;0;425;148;54;0.0
Boat 10;0;364;165;57;0.0
Boat 10;73;896;128;72;2.8028
Boat 10;462;821;145;126;2.8028
Boat 10;55;772;75;56;2.8028
Boat 10;295;635;52;28;2.8028
Boat 10;85;621;109;60;2.8028
Boat 10;1005;577;153;89;2.8028
Boat 10;220;545;118;46;2.8028
Boat 10;62;511;226;114;2.8028
Boat 10;0;425;148;54;2.8028
Boat 10;0;364;165;57;2.8028
Boat 1;44;1018;60;62;0.0
Boat 2;233;901;27;53;0.0
Boat 3;79;880;55;40;0.0
Boat 4;79;885;29;32;0.0
Boat 5;60;730;189;86;0.0
Boat 6;44;645;111;60;0.0
Boat 7;353;609;190;96;0.0
